,x,y
425,-1.82998299829983,3.077422721486566
426,-1.8295829582958296,3.07403417561936
427,-1.829182918291829,3.0706470433930035
428,-1.8287828782878288,3.067261332502957
429,-1.8283828382838283,3.0638770506402624
430,-1.827982798279828,3.0604942054915374
431,-1.8275827582758275,3.0571128047389213
432,-1.8271827182718272,3.0537328560600647
433,-1.8267826782678267,3.050354367128081
434,-1.8263826382638264,3.046977345611531
435,-1.825982598259826,3.0436017991743776
436,-1.8255825582558256,3.040227735475972
437,-1.825182518251825,3.0368551621710034
438,-1.8247824782478248,3.03348408690949
439,-1.8243824382438243,3.0301145173367257
440,-1.823982398239824,3.026746461093271
441,-1.8235823582358235,3.023379925814905
442,-1.8231823182318232,3.020014919132605
443,-1.8227822782278227,3.0166514486725156
444,-1.8223822382238224,3.013289522055912
445,-1.8219821982198219,3.009929146899173
446,-1.8215821582158216,3.0065703308137572
447,-1.821182118211821,3.003213081406156
448,-1.8207820782078208,2.999857406277885
449,-1.8203820382038205,2.996503313025433
450,-1.81998199819982,2.9931508092402406
451,-1.8195819581958195,2.9897999025086754
452,-1.8191819181918192,2.9864506004119957
453,-1.818781878187819,2.983102910526316
454,-1.8183818381838184,2.97975684042258
455,-1.8179817981798179,2.9764123976665395
456,-1.8175817581758176,2.9730695898187087
457,-1.8171817181718173,2.969728424434346
458,-1.8167816781678168,2.966388909063415
459,-1.8163816381638163,2.9630510512505603
460,-1.815981598159816,2.9597148585350785
461,-1.8155815581558157,2.9563803384508813
462,-1.8151815181518152,2.953047498526467
463,-1.8147814781478147,2.949716346284897
464,-1.8143814381438144,2.946386889243764
465,-1.813981398139814,2.94305913491515
466,-1.8135813581358136,2.9397330908056087
467,-1.8131813181318133,2.9364087644161376
468,-1.8127812781278128,2.933086163242134
469,-1.8123812381238125,2.929765294773382
470,-1.811981198119812,2.9264461664940042
471,-1.8115811581158117,2.923128785882453
472,-1.8111811181118112,2.919813160411458
473,-1.8107810781078109,2.9164992975480164
474,-1.8103810381038103,2.913187204753347
475,-1.80998099809981,2.9098768894828746
476,-1.8095809580958095,2.9065683591861857
477,-1.8091809180918093,2.90326162130701
478,-1.8087808780878087,2.899956683283187
479,-1.8083808380838085,2.896653552546635
480,-1.807980798079808,2.893352236523319
481,-1.8075807580758076,2.8900527426332316
482,-1.8071807180718071,2.8867550782903475
483,-1.8067806780678068,2.883459250902611
484,-1.8063806380638063,2.880165267871887
485,-1.805980598059806,2.876873136593955
486,-1.8055805580558055,2.8735828644584522
487,-1.8051805180518052,2.870294458848872
488,-1.8047804780478047,2.8670079271425095
489,-1.8043804380438044,2.8637232767104517
490,-1.803980398039804,2.8604405149175327
491,-1.8035803580358036,2.8571596491223152
492,-1.8031803180318031,2.8538806866770567
493,-1.8027802780278028,2.850603634927679
494,-1.8023802380238023,2.847328501213738
495,-1.801980198019802,2.844055292868404
496,-1.8015801580158015,2.8407840172184144
497,-1.8011801180118012,2.8375146815840653
498,-1.8007800780078007,2.834247293279161
499,-1.8003800380038004,2.8309818596110063
500,-1.7999799979998,2.827718387880357
501,-1.7995799579957996,2.824456885381408
502,-1.799179917991799,2.821197359401747
503,-1.7987798779877988,2.8179398172223467
504,-1.7983798379837983,2.814684266117511
505,-1.797979797979798,2.811430713354868
506,-1.7975797579757975,2.808179166195325
507,-1.7971797179717972,2.804929631893051
508,-1.7967796779677967,2.8016821176954374
509,-1.7963796379637964,2.798436630843076
510,-1.795979597959796,2.795193178569732
511,-1.7955795579557956,2.791951768102306
512,-1.795179517951795,2.788712406660809
513,-1.7947794779477948,2.7854751014583434
514,-1.7943794379437943,2.7822398597010545
515,-1.793979397939794,2.779006688588123
516,-1.7935793579357935,2.7757755953117167
517,-1.7931793179317932,2.7725465870569788
518,-1.7927792779277927,2.7693196710019845
519,-1.7923792379237924,2.7660948543177253
520,-1.7919791979197919,2.7628721441680675
521,-1.7915791579157916,2.7596515477097374
522,-1.791179117911791,2.756433072092279
523,-1.7907790779077908,2.753216724458034
524,-1.7903790379037905,2.7500025119421134
525,-1.78997899789979,2.7467904416723625
526,-1.7895789578957895,2.7435805207693367
527,-1.7891789178917892,2.7403727563462783
528,-1.7887788778877889,2.7371671555090766
529,-1.7883788378837884,2.7339637253562454
530,-1.7879787978797879,2.7307624729788973
531,-1.7875787578757876,2.727563405460715
532,-1.7871787178717873,2.7243665298779147
533,-1.7867786778677868,2.721171853299223
534,-1.7863786378637863,2.7179793827858556
535,-1.785978597859786,2.714789125391481
536,-1.7855785578557857,2.7116010881621904
537,-1.7851785178517852,2.7084152781364725
538,-1.7847784778477847,2.7052317023451913
539,-1.7843784378437844,2.7020503678115517
540,-1.783978397839784,2.698871281551068
541,-1.7835783578357836,2.69569445057154
542,-1.7831783178317833,2.6925198818730327
543,-1.7827782778277828,2.6893475824478315
544,-1.7823782378237825,2.6861775592804285
545,-1.781978197819782,2.6830098193474896
546,-1.7815781578157817,2.679844369617825
547,-1.7811781178117811,2.67668121705236
548,-1.7807780778077809,2.6735203686041173
549,-1.7803780378037803,2.6703618312181736
550,-1.77997799779978,2.667205611831648
551,-1.7795779577957795,2.6640517173736575
552,-1.7791779177917793,2.660900154765307
553,-1.7787778777877787,2.6577509309196445
554,-1.7783778377837784,2.6546040527416497
555,-1.777977797779778,2.651459527128188
556,-1.7775777577757776,2.6483173609680066
557,-1.7771777177717771,2.6451775611416806
558,-1.7767776777677768,2.6420401345216042
559,-1.7763776377637763,2.6389050879719593
560,-1.775977597759776,2.6357724283486834
561,-1.7755775577557755,2.6326421624994425
562,-1.7751775177517752,2.6295142972636136
563,-1.7747774777477747,2.6263888394722406
564,-1.7743774377437744,2.623265795948025
565,-1.773977397739774,2.620145173505281
566,-1.7735773577357736,2.6170269789499274
567,-1.7731773177317731,2.613911219079439
568,-1.7727772777277728,2.6107979006828397
569,-1.7723772377237723,2.6076870305406583
570,-1.771977197719772,2.6045786154249173
571,-1.7715771577157715,2.6014726620990887
572,-1.7711771177117712,2.598369177318085
573,-1.7707770777077707,2.5952681678282143
574,-1.7703770377037704,2.59216964036717
575,-1.76997699769977,2.58907360166399
576,-1.7695769576957696,2.5859800584390387
577,-1.769176917691769,2.5828890174039754
578,-1.7687768776877688,2.5798004852617322
579,-1.7683768376837683,2.576714468706478
580,-1.767976797679768,2.573630974423607
581,-1.7675767576757675,2.570550009089693
582,-1.7671767176717672,2.567471579372481
583,-1.7667766776677667,2.564395691930844
584,-1.7663766376637664,2.5613223534147735
585,-1.765976597659766,2.558251570465334
586,-1.7655765576557656,2.555183349714655
587,-1.765176517651765,2.5521176977858886
588,-1.7647764776477648,2.5490546212931964
589,-1.7643764376437643,2.545994126841711
590,-1.763976397639764,2.5429362210275177
591,-1.7635763576357635,2.5398809104376276
592,-1.7631763176317632,2.536828201649947
593,-1.7627762776277627,2.533778101233251
594,-1.7623762376237624,2.530730615747167
595,-1.7619761976197619,2.5276857517421325
596,-1.7615761576157616,2.5246435157593865
597,-1.761176117611761,2.521603914330924
598,-1.7607760776077608,2.518566953979491
599,-1.7603760376037605,2.51553264121854
600,-1.75997599759976,2.512500982552211
601,-1.7595759575957595,2.5094719844753115
602,-1.7591759175917592,2.506445653473284
603,-1.7587758775877589,2.503421996022179
604,-1.7583758375837584,2.5004010185886267
605,-1.7579757975797579,2.497382727629825
606,-1.7575757575757576,2.4943671295935004
607,-1.7571757175717573,2.491354230917884
608,-1.7567756775677568,2.488344038031688
609,-1.7563756375637563,2.485336557354083
610,-1.755975597559756,2.482331795294667
611,-1.7555755575557557,2.4793297582534404
612,-1.7551755175517552,2.476330452620785
613,-1.7547754775477546,2.473333884777432
614,-1.7543754375437544,2.4703400610944453
615,-1.753975397539754,2.467348987933184
616,-1.7535753575357536,2.4643606716452844
617,-1.7531753175317533,2.46137511857264
618,-1.7527752775277528,2.4583923350473595
619,-1.7523752375237525,2.455412327391764
620,-1.751975197519752,2.4524351019183364
621,-1.7515751575157517,2.44946066492972
622,-1.7511751175117511,2.4464890227186746
623,-1.7507750775077509,2.443520181568066
624,-1.7503750375037503,2.440554147750828
625,-1.7499749974997498,2.4375909275299454
626,-1.7495749574957495,2.434630527158431
627,-1.7491749174917492,2.4316729528792895
628,-1.7487748774877487,2.4287182109255023
629,-1.7483748374837484,2.4257663075200036
630,-1.747974797479748,2.4228172488756448
631,-1.7475747574757476,2.419871041195183
632,-1.7471747174717471,2.4169276906712436
633,-1.7467746774677468,2.4139872034863084
634,-1.7463746374637463,2.411049585812677
635,-1.745974597459746,2.408114843812455
636,-1.7455745574557455,2.405182983637518
637,-1.7451745174517452,2.4022540114295
638,-1.7447744774477447,2.3993279333197526
639,-1.7443744374437444,2.396404755429337
640,-1.743974397439744,2.393484483868984
641,-1.7435743574357436,2.390567124739087
642,-1.7431743174317431,2.3876526841296584
643,-1.7427742774277428,2.3847411681203194
644,-1.7423742374237423,2.3818325827802704
645,-1.741974197419742,2.3789269341682684
646,-1.7415741574157415,2.3760242283325974
647,-1.7411741174117412,2.373124471311055
648,-1.7407740774077407,2.370227669130914
649,-1.7403740374037404,2.367333827808915
650,-1.73997399739974,2.364442953351224
651,-1.7395739573957396,2.3615550517534265
652,-1.739173917391739,2.358670129000485
653,-1.7387738773877388,2.3557881910667358
654,-1.7383738373837383,2.352909243915843
655,-1.737973797379738,2.350033293500796
656,-1.7375737573757375,2.3471603457638666
657,-1.7371737173717372,2.3442904066365986
658,-1.7367736773677367,2.34142348203978
659,-1.7363736373637364,2.338559577883417
660,-1.7359735973597359,2.33569870006671
661,-1.7355735573557356,2.3328408544780395
662,-1.735173517351735,2.3299860469949256
663,-1.7347734773477348,2.3271342834840234
664,-1.7343734373437343,2.3242855698010807
665,-1.733973397339734,2.3214399117909337
666,-1.7335733573357337,2.3185973152874673
667,-1.7331733173317332,2.315757786113598
668,-1.7327732773277327,2.312921330081256
669,-1.7323732373237324,2.310087952991356
670,-1.731973197319732,2.307257660633772
671,-1.7315731573157316,2.3044304587873157
672,-1.731173117311731,2.3016063532197206
673,-1.7307730773077308,2.298785349687612
674,-1.7303730373037305,2.295967453936481
675,-1.72997299729973,2.2931526717006654
676,-1.7295729572957295,2.290341008703334
677,-1.7291729172917292,2.2875324706564504
678,-1.7287728772877289,2.2847270632607564
679,-1.7283728372837284,2.2819247922057535
680,-1.7279727972797279,2.27912566316967
681,-1.7275727572757276,2.276329681819452
682,-1.7271727172717273,2.273536853810726
683,-1.7267726772677268,2.270747184787783
684,-1.7263726372637263,2.26796068038356
685,-1.725972597259726,2.265177346219615
686,-1.7255725572557257,2.262397187906098
687,-1.7251725172517252,2.2596202110417325
688,-1.7247724772477246,2.256846421213801
689,-1.7243724372437244,2.25407582399811
690,-1.723972397239724,2.251308424958978
691,-1.7235723572357236,2.2485442296492035
