,x,y,x_scaled,y_scaled
186,-1.9255925592559255,3.9096963730513647,-1.6673619464333358,1.8688281258754114
187,-1.9251925192519252,3.906196448955592,-1.6670155535910312,1.8662891072560979
188,-1.9247924792479247,3.9026960454433537,-1.6666691607487265,1.8637497408442902
189,-1.9243924392439244,3.8991951703572427,-1.666322767906422,1.8612100323293934
190,-1.923992399239924,3.895693831543011,-1.6659763750641172,1.858669987403106
191,-1.9235923592359236,3.8921920368495484,-1.6656299822218128,1.8561296117594015
192,-1.9231923192319231,3.8886897941288523,-1.665283589379508,1.8535889110945092
193,-1.9227922792279228,3.8851871112359913,-1.6649371965372035,1.8510478911068857
194,-1.9223922392239223,3.8816839960290714,-1.6645908036948986,1.8485065574971906
195,-1.921992199219922,3.8781804563692175,-1.6642444108525942,1.845964915968274
196,-1.9215921592159215,3.874676500120523,-1.6638980180102896,1.8434229722251394
197,-1.9211921192119212,3.871172135150038,-1.663551625167985,1.8408807319749356
198,-1.9207920792079207,3.86766736932772,-1.6632052323256803,1.8383382009269205
199,-1.9203920392039204,3.864162210526419,-1.6628588394833757,1.83579538479245
200,-1.91999199919992,3.8606566666218285,-1.662512446641071,1.833252289284943
201,-1.9195919591959196,3.857150745492474,-1.6621660537987664,1.8307089201198725
202,-1.9191919191919191,3.8536444550196585,-1.6618196609564617,1.8281652830147272
203,-1.9187918791879188,3.850137803087455,-1.661473268114157,1.8256213836890045
204,-1.9183918391839183,3.846630797582653,-1.6611268752718524,1.8230772278641734
205,-1.917991799179918,3.8431234463947463,-1.6607804824295478,1.8205328212636644
206,-1.9175917591759175,3.839615757415883,-1.6604340895872431,1.8179881696128326
207,-1.9171917191719172,3.8361077385408526,-1.6600876967449387,1.8154432786389503
208,-1.9167916791679167,3.832599397667037,-1.6597413039026339,1.8128981540711706
209,-1.9163916391639164,3.8290907426943903,-1.6593949110603294,1.8103528016405117
210,-1.915991599159916,3.8255817815254045,-1.6590485182180246,1.8078072270798333
211,-1.9155915591559156,3.8220725220650764,-1.6587021253757201,1.8052614361238135
212,-1.915191519151915,3.818562972220873,-1.6583557325334153,1.8027154345089205
213,-1.9147914791479148,3.8150531399027128,-1.6580093396911109,1.8001692279734014
214,-1.9143914391439143,3.811543033022913,-1.6576629468488062,1.7976228222572443
215,-1.913991399139914,3.808032659496182,-1.6573165540065016,1.7950762231021715
216,-1.9135913591359135,3.804522027239564,-1.656970161164197,1.792529436251599
217,-1.9131913191319132,3.8010111441724286,-1.6566237683218923,1.7899824674506313
218,-1.9127912791279127,3.7975000182164216,-1.6562773754795876,1.7874353224460229
219,-1.9123912391239124,3.793988657295448,-1.655930982637283,1.7848880069861677
220,-1.9119911991199119,3.790477069335626,-1.6555845897949784,1.7823405268210648
221,-1.9115911591159116,3.7869652622652707,-1.6552381969526737,1.7797928877023088
222,-1.911191119111911,3.783453244014847,-1.654891804110369,1.7772450953830516
223,-1.9107910791079108,3.7799410225169487,-1.6545454112680644,1.7746971556179896
224,-1.9103910391039105,3.7764286057062653,-1.65419901842576,1.7721490741633414
225,-1.90999099909991,3.772916001519543,-1.6538526255834554,1.7696008567768169
226,-1.9095909590959095,3.7694032178955603,-1.6535062327411505,1.7670525092175984
227,-1.9091909190919092,3.765890262775099,-1.653159839898846,1.7645040372463248
228,-1.908790879087909,3.7623771441009013,-1.6528134470565414,1.7619554466250535
229,-1.9083908390839084,3.758863869817643,-1.6524670542142368,1.7594067431172487
230,-1.9079907990799079,3.7553504478719093,-1.652120661371932,1.7568579324877565
231,-1.9075907590759076,3.751836886212156,-1.6517742685296275,1.7543090205027811
232,-1.9071907190719073,3.748323192788673,-1.6514278756873229,1.7517600129298576
233,-1.9067906790679068,3.7448093755535594,-1.6510814828450182,1.7492109155378328
234,-1.9063906390639065,3.7412954424606957,-1.6507350900027138,1.7466617340968473
235,-1.905990599059906,3.737781401465698,-1.650388697160409,1.7441124743782992
236,-1.9055905590559057,3.734267260525904,-1.6500423043181045,1.741563142154836
237,-1.9051905190519052,3.730753027600321,-1.6496959114757996,1.739013743200317
238,-1.9047904790479049,3.7272387106496168,-1.6493495186334952,1.736464283289805
239,-1.9043904390439044,3.7237243176360635,-1.6490031257911903,1.733914768199528
240,-1.903990399039904,3.72020985652353,-1.648656732948886,1.7313652037068716
241,-1.9035903590359036,3.7166953352774272,-1.6483103401065813,1.7288155955903395
242,-1.9031903190319033,3.713180761864697,-1.6479639472642766,1.7262659496295478
243,-1.9027902790279028,3.7096661442537626,-1.647617554421972,1.7237162716051848
244,-1.9023902390239025,3.7061514904145074,-1.6472711615796674,1.7211665672990006
245,-1.901990199019902,3.7026368083182426,-1.6469247687373627,1.7186168424937793
246,-1.9015901590159017,3.699122105937671,-1.646578375895058,1.7160671029733152
247,-1.9011901190119012,3.6956073912468534,-1.6462319830527534,1.7135173545223878
248,-1.9007900790079009,3.692092672221189,-1.6458855902104488,1.710967602926747
249,-1.9003900390039004,3.688577956837365,-1.6455391973681441,1.7084178539730783
250,-1.8999899989999,3.685063253073344,-1.6451928045258395,1.7058681134489917
251,-1.8995899589958996,3.681548568908313,-1.6448464116835348,1.7033183871429844
252,-1.8991899189918993,3.6780339123226717,-1.6445000188412304,1.7007686808444356
253,-1.8987898789878987,3.6745192912979787,-1.6441536259989256,1.6982190003435629
254,-1.8983898389838985,3.6710047138169415,-1.6438072331566211,1.6956693514314192
255,-1.897989798979898,3.667490187863364,-1.6434608403143163,1.6931197398998514
256,-1.8975897589758977,3.6639757214221342,-1.6431144474720119,1.6905701715414942
257,-1.8971897189718971,3.660461322479175,-1.642768054629707,1.6880206521497316
258,-1.8967896789678969,3.656946999021422,-1.6424216617874026,1.6854711875186839
259,-1.8963896389638963,3.653432759036791,-1.642075268945098,1.6829217834431813
260,-1.895989598959896,3.649918610514144,-1.6417288761027933,1.6803724457187401
261,-1.8955895589558955,3.6464045614432523,-1.6413824832604886,1.6778231801415378
262,-1.8951895189518952,3.64289061981478,-1.641036090418184,1.6752739925083977
263,-1.8947894789478947,3.6393767936202304,-1.6406896975758793,1.672724888616754
264,-1.8943894389438944,3.6358630908519367,-1.6403433047335747,1.6701758742646409
265,-1.893989398939894,3.632349519503008,-1.63999691189127,1.6676269552506573
266,-1.8935893589358936,3.6288360875673185,-1.6396505190489654,1.6650781373739552
267,-1.8931893189318931,3.6253228030394546,-1.6393041262066608,1.6625294264342043
268,-1.8927892789278928,3.621809673914705,-1.6389577333643561,1.6599808282315853
269,-1.8923892389238923,3.6182967081890047,-1.6386113405220515,1.6574323485667442
270,-1.891989198919892,3.614783913858928,-1.638264947679747,1.6548839932407944
271,-1.8915891589158915,3.611271298921632,-1.6379185548374422,1.6523357680552695
272,-1.8911891189118912,3.6077588713748483,-1.6375721619951378,1.6497876788121217
273,-1.8907890789078907,3.604246639216827,-1.637225769152833,1.6472397313136777
274,-1.8903890389038904,3.60073461044633,-1.6368793763105285,1.6446919313626371
275,-1.88998899889989,3.5972227930625755,-1.6365329834682236,1.642144284762029
276,-1.8895889588958896,3.59371119506522,-1.6361865906259192,1.639596797315202
277,-1.8891889188918891,3.5901998244543254,-1.6358401977836146,1.6370494748257973
278,-1.8887888788878888,3.5866886892303227,-1.63549380494131,1.6345023230977245
279,-1.8883888388838883,3.5831777973939767,-1.6351474120990053,1.6319553479351365
280,-1.887988798879888,3.5796671569463694,-1.6348010192567006,1.629408555142414
281,-1.8875887588758875,3.5761567758888457,-1.634454626414396,1.6268619505241302
282,-1.8871887188718872,3.572646662223005,-1.6341082335720913,1.6243155398850424
283,-1.8867886788678867,3.5691368239506467,-1.6337618407297867,1.6217693290300526
284,-1.8863886388638864,3.5656272690737576,-1.633415447887482,1.619223323764199
285,-1.885988598859886,3.562118005594464,-1.6330690550451774,1.6166775298926221
286,-1.8855885588558856,3.558609041515014,-1.6327226622028728,1.614131953220549
287,-1.885188518851885,3.55510038483773,-1.6323762693605681,1.6115865995532621
288,-1.8847884788478848,3.5515920435649955,-1.6320298765182637,1.6090414746960866
289,-1.8843884388438843,3.5480840256992026,-1.6316834836759588,1.606496584454355
290,-1.883988398839884,3.5445763392427345,-1.6313370908336544,1.6039519346333941
291,-1.8835883588358835,3.541068992197931,-1.6309906979913495,1.6014075310384974
292,-1.8831883188318832,3.537561992567052,-1.6306443051490451,1.5988633794749016
293,-1.8827882788278827,3.5340553483522443,-1.6302979123067403,1.5963194857477612
294,-1.8823882388238824,3.530549067555523,-1.6299515194644358,1.5937758556621344
295,-1.8819881988198819,3.527043158178719,-1.6296051266221312,1.5912324950229475
296,-1.8815881588158816,3.523537628223467,-1.6292587337798266,1.5886894096349828
297,-1.881188118811881,3.520032485691156,-1.628912340937522,1.5861466053028443
298,-1.8807880788078808,3.5165277385829135,-1.6285659480952173,1.5836040878309483
299,-1.8803880388038805,3.5130233948995597,-1.6282195552529128,1.5810618630234865
300,-1.87998799879988,3.5095194626415798,-1.627873162410608,1.5785199366844065
301,-1.8795879587958795,3.5060159498091,-1.6275267695683033,1.5759783146173985
302,-1.8791879187918792,3.5025128644018477,-1.6271803767259987,1.5734370026258608
303,-1.878787878787879,3.4990102144191164,-1.6268339838836943,1.5708960065128788
304,-1.8783878387838784,3.4955080078597383,-1.6264875910413894,1.5683553320812005
305,-1.8779877987798779,3.4920062527220557,-1.6261411981990848,1.5658149851332226
306,-1.8775877587758776,3.4885049570038875,-1.6257948053567803,1.5632749714709582
307,-1.8771877187718773,3.4850041287024887,-1.6254484125144757,1.5607352968960133
308,-1.8767876787678768,3.481503775814524,-1.625102019672171,1.5581959672095653
309,-1.8763876387638765,3.478003906336047,-1.6247556268298664,1.5556569882123483
310,-1.875987598759876,3.4745045282624454,-1.6244092339875618,1.5531183657046137
311,-1.8755875587558757,3.4710056495884283,-1.6240628411452571,1.5505801054861201
312,-1.8751875187518752,3.4675072783079868,-1.6237164483029525,1.548042213356105
313,-1.8747874787478749,3.4640094224143625,-1.6233700554606478,1.5455046951132623
314,-1.8743874387438744,3.46051208990001,-1.6230236626183432,1.542967556555716
315,-1.873987398739874,3.4570152887565815,-1.6226772697760388,1.5404308034810066
316,-1.8735873587358736,3.4535190269748712,-1.622330876933734,1.5378944416860527
317,-1.8731873187318733,3.4500233125448085,-1.6219844840914295,1.535358476967146
318,-1.8727872787278728,3.4465281534554015,-1.6216380912491246,1.5328229151199086
319,-1.8723872387238725,3.4430335576947275,-1.6212916984068202,1.5302877619392894
320,-1.871987198719872,3.439539533249881,-1.6209453055645153,1.527753023219522
321,-1.8715871587158717,3.4360460881069605,-1.620598912722211,1.5252187047541192
322,-1.8711871187118712,3.4325532302510187,-1.620252519879906,1.5226848123358345
323,-1.8707870787078709,3.4290609676660475,-1.6199061270376016,1.5201513517566514
324,-1.8703870387038704,3.425569308334931,-1.619559734195297,1.5176183288077498
325,-1.86998699869987,3.422078260239422,-1.6192133413529923,1.515085749279491
326,-1.8695869586958695,3.4185878313601115,-1.6188669485106877,1.5125536189613895
327,-1.8691869186918693,3.4150980296763915,-1.618520555668383,1.5100219436420943
328,-1.8687868786878687,3.4116088631664216,-1.6181741628260784,1.5074907291093564
329,-1.8683868386838685,3.4081203398071094,-1.6178277699837738,1.5049599811500216
330,-1.867986798679868,3.4046324675740594,-1.6174813771414691,1.502429705549989
331,-1.8675867586758677,3.401145254441563,-1.6171349842991645,1.499899908094205
332,-1.8671867186718671,3.3976587083825427,-1.6167885914568598,1.497370594566624
333,-1.8667866786678669,3.3941728373685454,-1.6164421986145554,1.4948417707502006
334,-1.8663866386638663,3.3906876493696854,-1.6160958057722505,1.4923134424268514
335,-1.865986598659866,3.387203152354637,-1.6157494129299461,1.4897856153774494
336,-1.8655865586558655,3.3837193542905792,-1.6154030200876413,1.4872582953817803
337,-1.8651865186518652,3.3802362631431846,-1.6150566272453368,1.4847314882185385
338,-1.8647864786478647,3.3767538868765707,-1.614710234403032,1.4822051996652903
339,-1.8643864386438644,3.3732722334532825,-1.6143638415607275,1.4796794354984613
340,-1.863986398639864,3.3697913108342448,-1.614017448718423,1.4771542014933008
341,-1.8635863586358636,3.36631112697875,-1.6136710558761183,1.4746295034238746
342,-1.8631863186318631,3.362831689844404,-1.6133246630338136,1.4721053470630252
343,-1.8627862786278628,3.3593530073871136,-1.612978270191509,1.4695817381823622
344,-1.8623862386238623,3.355875087561045,-1.6126318773492043,1.467058682552232
345,-1.861986198619862,3.3523979383185925,-1.6122854845068997,1.4645361859416965
346,-1.8615861586158615,3.3489215676103457,-1.611939091664595,1.4620142541185075
347,-1.8611861186118612,3.3454459833850687,-1.6115926988222904,1.4594928928490936
348,-1.8607860786078607,3.341971193589648,-1.6112463059799857,1.45697210789852
349,-1.8603860386038604,3.3384972061690825,-1.610899913137681,1.4544519050304836
350,-1.85998599859986,3.3350240290664326,-1.6105535202953765,1.4519322900072746
351,-1.8595859585958596,3.3315516702228067,-1.610207127453072,1.4494132685897667
352,-1.859185918591859,3.328080137577309,-1.6098607346107672,1.44689484653738
353,-1.8587858785878588,3.3246094390670313,-1.6095143417684628,1.4443770296080753
354,-1.8583858385838583,3.321139582626995,-1.6091679489261579,1.4418598235583107
355,-1.857985798579858,3.3176705761901477,-1.6088215560838535,1.4393432341430397
356,-1.8575857585758575,3.3142024276873046,-1.6084751632415486,1.4368272671156694
357,-1.8571857185718572,3.3107351450471327,-1.6081287703992442,1.4343119282280488
358,-1.8567856785678567,3.3072687361961193,-1.6077823775569395,1.4317972232304443
359,-1.8563856385638564,3.303803209058534,-1.607435984714635,1.4292831578715146
360,-1.855985598559856,3.3003385715563938,-1.6070895918723302,1.4267697378982844
